destination,variant,routeCode,startTime,endTime,transitDay,transitDayNumber,vehicle Id,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,07:50:00,09:35:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,08:10:00,09:55:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,08:30:00,10:15:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,08:55:00,10:40:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,09:15:00,11:00:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,09:35:00,11:20:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,10:00:00,11:45:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,10:25:00,12:10:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,10:50:00,12:35:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,11:10:00,12:55:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,11:30:00,13:15:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,11:55:00,13:40:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,12:50:00,14:35:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,13:15:00,15:00:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,13:35:00,15:20:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,13:55:00,15:40:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,14:15:00,16:00:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,14:50:00,16:35:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,15:15:00,17:00:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,15:40:00,17:25:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,16:00:00,17:45:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,16:20:00,18:05:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,16:45:00,18:30:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,17:10:00,18:55:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,17:35:00,19:20:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,17:55:00,19:40:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,18:20:00,20:05:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,18:50:00,20:35:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,19:15:00,21:00:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,19:40:00,21:25:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,20:00:00,21:45:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,20:25:00,22:10:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,05:25:00,06:25:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,06:35:00,07:35:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,07:10:00,08:10:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,07:35:00,08:45:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,08:10:00,09:20:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,08:45:00,09:55:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,09:20:00,10:30:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,10:00:00,11:15:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,10:35:00,11:50:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,11:10:00,12:25:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,11:45:00,13:00:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,13:00:00,14:15:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,13:30:00,14:40:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,14:10:00,15:25:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,14:45:00,16:00:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,15:30:00,16:45:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,16:05:00,17:20:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,16:40:00,17:55:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,17:15:00,18:30:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,18:00:00,19:15:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,18:35:00,19:50:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,19:10:00,20:25:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,20:15:00,21:30:00,Normal,1234567,,,,,,,,
Swargate To Kharadi Gaon,Up,67,21:30:00,22:30:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,06:25:00,07:35:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,07:35:00,08:45:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,08:10:00,09:20:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,08:45:00,10:00:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,09:20:00,10:35:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,09:55:00,11:10:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,10:30:00,11:45:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,11:45:00,01:00:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,12:20:00,01:30:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,12:55:00,02:10:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,13:30:00,02:45:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,14:15:00,03:30:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,14:40:00,04:05:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,15:25:00,04:40:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,16:00:00,05:15:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,16:45:00,06:00:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,17:20:00,06:35:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,17:55:00,07:10:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,18:30:00,07:45:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,19:45:00,09:00:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,20:20:00,09:30:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,20:55:00,10:15:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,21:30:00,10:45:00,Normal,1234567,,,,,,,,
Kharadi Gaon To Swargate,Down,67,22:30:00,11:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,05:45:00,06:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,06:00:00,06:55:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,06:15:00,07:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,06:25:00,07:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,06:35:00,07:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,06:45:00,07:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,06:55:00,07:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,07:05:00,08:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,07:15:00,08:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,07:25:00,08:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,07:35:00,08:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,07:45:00,08:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,07:50:00,09:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,08:05:00,09:15:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,08:20:00,09:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,08:30:00,09:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,08:40:00,09:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,08:50:00,10:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,09:00:00,10:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,09:10:00,10:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,09:20:00,10:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,09:30:00,10:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,09:40:00,10:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,09:50:00,11:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,10:10:00,11:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,10:25:00,11:35:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,10:40:00,11:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,10:50:00,12:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,11:00:00,12:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,11:10:00,12:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,11:20:00,12:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,11:30:00,12:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,11:40:00,12:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,11:50:00,13:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,12:10:00,13:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,12:30:00,13:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,12:55:00,14:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,13:15:00,14:15:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,13:30:00,14:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,13:40:00,14:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,13:50:00,14:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,14:00:00,15:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,14:10:00,15:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,14:20:00,15:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,14:30:00,15:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,14:40:00,15:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,14:50:00,15:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,15:00:00,16:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,15:20:00,16:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,15:35:00,16:45:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,15:50:00,17:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,16:00:00,17:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,16:10:00,17:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,16:20:00,17:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,16:30:00,17:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,16:40:00,17:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,16:50:00,18:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,17:00:00,18:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,17:10:00,18:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,17:20:00,18:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,17:40:00,18:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,17:55:00,19:05:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,18:10:00,19:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,18:20:00,19:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,18:30:00,19:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,18:40:00,19:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,18:50:00,20:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,19:00:00,20:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,19:10:00,20:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,19:20:00,20:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,19:40:00,20:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,20:00:00,21:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,20:25:00,21:35:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,20:45:00,21:55:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,21:00:00,22:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,21:10:00,22:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,21:20:00,22:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,21:30:00,22:40:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,21:45:00,22:50:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,21:55:00,23:00:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,22:05:00,23:10:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,22:15:00,23:20:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,22:25:00,23:30:00,Normal,1234567,,,,,,,,
Swargate To Vishrantwadi,Up,29,22:40:00,23:45:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,06:40:00,07:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,06:55:00,08:05:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,07:10:00,08:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,07:20:00,08:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,07:30:00,08:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,07:40:00,08:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,07:50:00,09:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,08:00:00,09:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,08:10:00,09:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,08:20:00,09:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,08:30:00,09:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,08:40:00,09:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,09:00:00,10:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,09:15:00,10:25:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,09:30:00,10:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,09:40:00,10:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,09:50:00,11:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,10:00:00,11:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,10:10:00,11:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,10:20:00,11:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,10:30:00,11:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,10:40:00,11:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,10:50:00,12:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,11:00:00,12:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,11:20:00,12:25:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,11:35:00,12:45:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,11:50:00,13:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,12:00:00,13:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,12:10:00,13:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,12:20:00,13:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,12:30:00,13:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,12:40:00,13:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,12:50:00,14:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,13:00:00,14:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,13:20:00,14:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,13:40:00,14:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,14:00:00,15:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,14:15:00,15:15:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,14:30:00,15:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,14:40:00,15:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,14:50:00,15:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,15:00:00,16:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,15:10:00,16:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,15:20:00,16:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,15:30:00,16:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,15:40:00,16:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,15:50:00,16:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,16:00:00,17:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,16:30:00,17:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,16:45:00,17:55:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,17:00:00,18:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,17:10:00,18:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,17:20:00,18:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,17:30:00,18:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,17:40:00,18:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,17:50:00,19:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,18:00:00,19:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,18:10:00,19:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,18:20:00,19:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,18:30:00,19:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,18:50:00,19:55:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,19:05:00,20:15:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,19:20:00,20:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,19:30:00,20:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,19:40:00,20:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,19:50:00,21:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,20:00:00,21:15:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,20:10:00,21:25:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,20:20:00,21:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,20:30:00,21:45:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,20:50:00,22:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,21:10:00,22:25:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,21:35:00,22:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,21:55:00,23:05:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,22:10:00,23:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,22:20:00,23:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,22:30:00,23:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,22:40:00,23:50:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,22:50:00,12:00:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,23:00:00,12:10:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,23:10:00,12:20:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,23:20:00,12:30:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,23:30:00,12:40:00,Normal,1234567,,,,,,,,
Vishrantwadi To Swargate,Down,29,23:45:00,12:55:00,Normal,1234567,,,,,,,,
Swargate To Vimannagar,Up,164,05:45:00,06:45:00,Normal,1234567,,,,,,,,
Swargate To Vimannagar,Up,164,07:45:00,08:45:00,Normal,1234567,,,,,,,,
Swargate To Vimannagar,Up,164,09:45:00,10:45:00,Normal,1234567,,,,,,,,
Swargate To Vimannagar,Up,164,12:15:00,13:15:00,Normal,1234567,,,,,,,,
Swargate To Vimannagar,Up,164,14:30:00,15:40:00,Normal,1234567,,,,,,,,
Swargate To Vimannagar,Up,164,17:30:00,18:45:00,Normal,1234567,,,,,,,,
Swargate To Vimannagar,Up,164,20:00:00,21:00:00,Normal,1234567,,,,,,,,
Vimannagar To Swargate,Down,164,06:45:00,07:45:00,Normal,1234567,,,,,,,,
Vimannagar To Swargate,Down,164,08:45:00,09:45:00,Normal,1234567,,,,,,,,
Vimannagar To Swargate,Down,164,10:45:00,11:45:00,Normal,1234567,,,,,,,,
Vimannagar To Swargate,Down,164,13:15:00,14:15:00,Normal,1234567,,,,,,,,
Vimannagar To Swargate,Down,164,15:40:00,17:00:00,Normal,1234567,,,,,,,,
Vimannagar To Swargate,Down,164,18:45:00,20:00:00,Normal,1234567,,,,,,,,
Vimannagar To Swargate,Down,164,21:00:00,22:00:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,05:20:00,06:15:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,05:35:00,06:30:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,05:50:00,06:45:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,06:00:00,06:55:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,06:10:00,07:10:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,06:20:00,07:20:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,06:30:00,07:35:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,06:40:00,07:40:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,06:50:00,07:55:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,07:00:00,08:05:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,07:10:00,08:15:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,07:20:00,08:25:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,07:35:00,08:40:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,07:50:00,08:55:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,08:00:00,09:05:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,08:10:00,09:15:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,08:20:00,09:25:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,08:30:00,09:35:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,08:40:00,09:40:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,08:50:00,09:55:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,09:00:00,10:00:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,09:10:00,10:05:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,09:20:00,10:15:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,09:35:00,10:35:00,Normal,1234567,,,,,,,,
Ma Na Pa To Chinchwadgaon,UP,36,09:50:00,10:50:00,Normal,1234567,,,,,,,,
